site_id,SRR1740054,SRR1740055,SRR1740056,SRR1740057,SRR1740082,SRR1740083,SRR1740084,SRR1740085
10:72234933:+,,,-0.033485088997923,,,,,-0.0334863615150963
11:65777051:-,0.2670523198716878,0.2670561908456789,0.2670502344858545,0.2670511276779994,0.2670540164144426,0.2670419692442776,0.2670523791055166,0.2670532331877038
11:74455855:-,0.1445119670814155,0.1445151452766944,0.1445151452766944,0.1445156919032791,0.1445166652372744,0.1445194876004107,0.1445233673938369,0.1445069673024917
12:50930855:+,0.220394016641928,0.2203956037125916,0.2203938038580773,0.2203914345726685,0.2203912383880292,0.2203927660078548,0.2203930589045978,0.2203927660078548
12:68843748:+,,,,0.3654317725871798,0.3654325832375349,,,0.3654324855801832
12:98548842:+,0.1757242648811637,0.1757194724071747,0.175722236586147,0.1757183833836746,0.1757265230324599,0.1757070606219849,0.1757260595850891,0.1757200017491929
12:98549324:+,0.119433469100333,,0.1194308084157378,0.1194297279282937,,,,
12:98735013:+,0.1366004946818002,0.136580008346932,,0.1365947334373623,,0.1366035967461933,0.1365887226888328,0.1365785464437386
13:19672218:+,,,-0.0015133703531239,,-0.0015134618750344,,-0.0015157637821277,-0.0015174985512335
13:19672882:+,0.1365758237618592,0.1365741357270308,0.1365706032056515,0.1365730401624322,,0.136575106785236,0.1365719472887647,0.136573854741405
13:19672883:+,0.0160204258634921,,0.0160175793781665,0.016023478857546,,,0.0160188230499835,0.016019944530709
13:19672934:+,,,0.0392513035428403,,,,0.0392540547408306,0.0392473138284717
14:20367026:-,0.4224369980937348,0.4224415701862462,0.4224339679454658,0.4224368273867105,,,,
14:74735840:+,0.1473574945146042,,0.1473624676016043,0.1473588864450306,0.1473571865592896,,0.1473601267319949,0.1473609013628494
15:34231753:-,0.2931544491821378,0.2931593323376057,0.2931560162028862,0.2931550552766885,,0.2931586624688241,,0.293150466181412
16:29667654:+,,,,,,0.0873063676573739,,
