site_id,SRR1740054,SRR1740055,SRR1740056,SRR1740057,SRR1740082,SRR1740083,SRR1740084,SRR1740085
11:65777051:-,0.0289760249445261,0.0289761618529133,0.0289760249445261,0.0289760249445261,0.0289763684668437,0.0289758053703123,0.028976027474426,0.0289760273279963
11:74455855:-,0.0033298578965636,0.0033298578965636,0.0033298578965636,0.0033298585625566,0.0033299041581712,,0.0033298621508102,0.0033298555271571
12:68843748:+,0.0288416586293242,0.0288417388334828,0.0288416586293242,0.0288416533566279,0.0288416279326277,0.0288417325231581,0.0288416586293242,0.0288416582212655
12:98735013:+,-0.0344360612741376,-0.0344361905665393,-0.0344360612741376,-0.034436050763679,-0.034436959458841,-0.0344359074740528,-0.0344360625783761,-0.0344360674724012
13:19672218:+,,,0.0071407639718435,0.0071407639718435,,,,
13:19672882:+,0.0033685555417885,0.0033685662299543,0.0033685555417885,0.0033685550994663,0.0033685825714333,,0.0033685543694381,0.0033685558475037
13:19672883:+,-0.0054732419768442,,-0.0054732419768442,-0.0054732344797162,-0.0054734512813874,,,
13:19672934:+,0.0072292250522755,0.0072292097782785,0.0072292250522755,0.0072292288475819,0.0072294087572587,,,0.0072292226536882
14:20367026:-,,0.0023504313304828,0.002350392326027,0.0023503923505775,,,,
14:74735840:+,,,-0.0059347311993586,,,,-0.0059347311993586,
15:34231753:-,0.1129070408664138,0.2593115664393203,0.1129070408664138,0.1054383893894923,0.7534271223542908,0.2164947451053691,0.1162834944425346,0.1026490634372839
17:64322996:-,,,0.0133818189843301,,0.013382353903215,0.0133818801643918,0.0133818297891038,0.0133818063718957
19:38868387:-,,0.0059315635573599,,,,,,
1:150731136:-,0.0095733639059654,0.1990651938874524,0.0095733639059654,0.0105765365274322,0.7306614345371948,0.0345248983361452,0.0097644168976327,-0.0068865601831502
1:150731221:-,,,,0.0324761006168394,0.7647329821553013,,,0.0026665472336733
1:150731275:-,0.0059038541123054,0.0059039523925784,0.0059038541123054,0.0059038632401443,0.0059040939323129,,0.0059038522562437,0.0059038567988684
1:150731310:-,0.0002500889669719,0.0002501442895873,0.0002500889669719,0.0002501107042537,0.0002500154185547,0.0002501066531643,0.0002500991326546,0.0002500969251727
1:150731936:-,0.0009161096146574,0.000916283818331,0.0009161096146574,0.0009160981559829,0.0009163548694315,0.0009158747381342,0.0009161130802447,0.0009161142545011
1:150731999:-,0.0051246959360591,0.0051248345685127,0.0051246959360591,0.0051247144183096,0.005125170026112,0.0051247298186556,0.0051247071476037,0.0051246852019788
1:150732136:-,-0.0002373221844498,-0.0002373789152938,-0.0002373221844498,-0.0002373221844498,-0.0002373357792644,-0.0002373275065755,-0.0002373134896819,-0.0002373162532634
1:150732159:-,0.0032711800255319,0.0032713246178041,0.0032711800255319,0.0032711913388141,0.0032715352626698,0.0032711636692764,0.0032711873169505,0.0032711661570559
1:150732177:-,,0.0005307645590012,,0.0005309180146022,0.0005310388103926,0.0005310754772455,0.0005309170777508,0.0005309252996448
1:150732771:-,0.0014649558592957,0.0014653313395767,0.0014649558592957,0.0014649490027608,0.0014657704069448,0.0014649558592957,0.0014649139505801,0.0014649403671183
1:1663537:-,0.0059548785622546,,,,6.793688090655098,,,
1:1664100:-,-0.000687071711447,,-0.000687071711447,,,,,
1:204555737:+,-0.0083349535546021,,-0.0083349535546021,-0.0083349537506695,,,,
1:204556512:+,,,,-0.0024350416652395,,,,
1:204557531:+,,,-0.0013043827589586,-0.0013043854198425,,,,
1:89183643:-,-0.0078389978587276,-0.0078390547370267,-0.0078389978587276,,-0.0078391186780778,-0.0078389658964291,,
1:89183695:-,,0.0133341120536292,0.0133341101171207,0.0133341097914029,,0.0133341140015983,,
20:36892573:-,0.0008602959210591,0.0008602959813695,0.0008602959210591,,0.0008603613154109,0.0008602921537069,,
20:45079067:+,-0.0079481095243853,-0.0079480526612993,-0.0079481095243853,-0.0079481128316981,-0.0079483191717607,-0.0079481548532364,-0.0079481063974987,-0.0079481071478063
20:45079200:+,0.0172177858609668,0.01721784575851,0.0172177858609668,0.0172177844156525,0.0172180830793071,0.017217699948802,0.0172177895393102,0.0172177861029929
21:33264782:+,0.0039457430332835,0.0039457443327155,0.0039457430332835,0.0039457430332835,0.0039457511755137,,0.0039457359655735,0.0039457426947053
22:17110376:+,,-0.0154680328947987,,,-0.015469341867164,-0.0154679010477411,-0.0154678948018102,-0.0154679038242048
22:17113458:+,0.0256115063731681,0.0256115938048682,0.0256115063731681,0.0256114999711672,0.0256119013550641,,0.025611487980618,0.0256115066753504
2:201164009:+,,,,,,0.0031281883847956,0.0031281410156227,
2:201164143:+,0.0127177994137251,0.0127179704120471,0.0127177994137251,0.0127178061459881,0.0127177994137251,0.0127177994137251,0.0127177893667143,0.0127177929287191
2:201286638:+,-0.0299723414598463,-0.0299724393821462,-0.0299723414598463,-0.0299723564121087,-0.0299731056561991,-0.0299721995708752,-0.0299723395768828,-0.0299723318797329
2:201287382:+,-0.0720053826887461,-0.0720052731147716,-0.0720053826887461,-0.0720053791542352,-0.072006309232463,-0.0720054547094082,-0.0720053762603703,-0.0720053741253325
3:10151790:+,,0.7942621959126226,,-0.1430486385534782,3.639186146656336,,0.0385761692978309,
3:10152309:+,,0.0014144734221694,0.0014144730846502,,,,,
3:10152688:+,,3.055481670704086,0.0070320270436516,,,,,
3:10152870:+,,,,,,0.0057085288803123,,
3:10152908:+,-0.0084496572128215,,,,,,,
3:10153156:+,0.0044797444111709,,,0.0044797419911239,0.0044798432952415,,0.0044797431250786,
3:10153205:+,,,-0.0079692239259785,,,,,
4:2839693:+,,0.0117044582510472,,,0.0117044263195833,,,
4:2839824:+,0.018512927799095,,,,0.0185130784607994,0.0185129198786271,0.018512927799095,
8:30678633:-,0.0046118409053267,0.0046118294296829,0.0046118409053267,0.0046118454327954,,,0.0046118403176336,0.0046118394889962
8:38971825:+,,-0.0142757251298345,-0.0142757597714397,-0.0142757638263812,-0.0142760199548665,-0.0142757109884398,-0.0142757597714397,
8:38972234:+,,,0.0044128459471824,,,,,
8:38972255:+,0.0033524558007672,0.003352470752202,0.0033524558007672,0.0033524558007672,0.0033524905907424,,0.0033524604558879,0.0033524555074399
