site_id,SRR1740054,SRR1740055,SRR1740056,SRR1740057,SRR1740082,SRR1740083,SRR1740084,SRR1740085
10:72234933:+,-0.0303105865749662,-0.0303126530467182,-0.0303110436613676,-0.0303120045888826,-0.0303121093013235,-0.0303114298819545,-0.0303114654864659,
12:50930855:+,-0.0078896861798913,-0.0078895140883719,-0.0078896884159362,-0.007890260997964,-0.0078903159726613,-0.0078898643297239,-0.0078898119703353,-0.0078898643297239
12:98548842:+,0.0029421277423895,-0.0361437154944465,-0.010457125803919,-0.0610464916200315,0.0792689274609863,-0.26329974010139,,-0.0326656612578621
12:98549324:+,0.0214525937032787,0.0214523541956526,0.0214521751470021,,,,,
12:98735013:+,,,,0.0180437826187505,-0.0277990381547124,,,-0.010830544123851
13:19672218:+,0.0570910495520546,0.0570906171520389,0.0570916927649232,0.0570910495520546,0.0570921162584197,0.0570915961960824,0.0570908545615992,
13:19672882:+,0.0709692491748397,0.0709687238988444,0.0709675851156627,0.070968373608139,0.0709688082529085,0.0709696598437883,0.0709680255374896,0.0709687631893447
13:19672883:+,0.0197811244717133,0.0197813418665172,0.0197801662011032,,,,0.0197805752847131,
13:19672934:+,0.0588928157241596,0.0588923573888325,0.058892411969207,0.0588937648366383,0.0588947689325246,0.0588926767556127,0.0588934014098005,0.0588906150985278
14:20367026:-,0.0187801421714699,0.0187809231613042,0.0187794338978419,0.0187801119883495,0.0187797898552147,,0.0187801351626822,
14:74735840:+,-0.0855241775141855,,0.0983516405391868,,,0.2036421130875531,0.0038142290716984,
15:34231753:-,0.0951465527622057,0.095147211041276,0.0951467850748671,0.0951464871269152,0.0951478001402812,0.0951476269637242,0.0951469753892223,
16:48352442:+,-0.0336119153318455,-0.033611496364431,-0.0336116948615984,,,-0.0336119153318455,-0.0336109723165823,-0.0336119761553612
17:64322996:-,,,,0.0029184662656181,,,,
19:13773208:+,0.0045046080696816,0.0045045309308732,0.0045041374276938,,,,,0.0045037656145833
19:13773924:+,0.0449851958161272,0.0449850762114183,,,0.0449851958161272,,0.0449852959858569,
19:17553031:+,0.139332209920567,0.1393279919359448,0.1393257330905961,0.1393227264609867,0.1392972222620369,0.1393284103610322,0.1393227264609867,0.1393272313442262
19:5909608:+,-0.003860376426619,0.007342231380688,0.004589515830166,,,,,
