site_id,SRR1740054,SRR1740055,SRR1740056,SRR1740057,SRR1740082,SRR1740083,SRR1740084,SRR1740085
10:72234933:+,0.0313362621913517,0.0051837556822324,0.0240002252370363,0.0163804658832237,,,0.0193281904161193,
11:65777051:-,,,,0.072623527367813,,,0.0726235788354466,
12:10315315:+,0.1932116365900401,0.193213160749677,0.1932245733471458,0.1932220818835661,0.1932142952399836,0.193213160749677,0.1932186989653638,0.1931925886121819
12:10315372:+,0.1359306069340317,0.1359070280836117,0.1359035580938136,0.1358882228467753,0.135906939142737,0.1359151572185161,0.1359136741570191,0.1359036207880581
12:10315861:+,0.1599411405577108,0.1599550808138002,0.1599478584075705,0.159968010547948,0.1599556529745289,0.1599531061722207,0.1599531061722207,0.1599541956626132
12:10315997:+,0.148010302340778,0.1480102370946302,0.1479942179674878,0.1480195173639196,0.1480159311302354,0.148010302340778,0.1480137406469125,0.1480099405546211
12:10316495:+,0.1744422714258396,0.174443042462864,0.1744581564466799,0.1744297623781393,0.1744445130721776,0.1744439719612136,0.1744439719612136,0.1744494542338849
12:50930855:+,,,,0.1546497103833765,,,,
12:68843748:+,,,,,,,-0.1039152593339252,
12:98548842:+,,,,0.0982766382343466,,0.0982762837095662,0.0982780789543444,0.0982773254549971
12:98549324:+,,,-0.0125987766320941,,-0.0125984309465679,-0.0125982382271774,-0.0125984064431316,
12:98735013:+,0.1730043575201533,0.020619406759559,,0.1288679270734884,0.0577559211527797,,0.0880614168811379,
13:19672218:+,-0.0180862210475455,-0.0180878954189968,-0.0180844068249653,-0.0180862210475455,-0.0180857025711641,,-0.0180864006556367,
13:19672882:+,0.072324752304819,0.0723228119646494,0.0723193649174363,0.0723217128978014,0.0723220962099137,0.0723223528913971,0.0723215091674136,0.0723221802133077
13:19672883:+,0.0881102092319807,0.0881110685535273,0.0881073766836326,0.0881136456740311,0.0881085261699951,0.0881102246407164,0.0881093078414437,
13:19672934:+,0.0165869962180454,0.0165852388034908,0.016585728632448,0.0165884806172935,0.0165874923892019,0.0165864754792537,0.0165871429670813,
14:20367026:-,0.1734550466377606,,,0.1734549719852919,0.1734548739689514,,0.1734549807380402,
14:74735840:+,-0.0085625499763722,-0.0085591110751946,-0.0085588035207042,-0.0085614752783708,-0.0085610916941599,-0.0085600283561072,-0.0085604645830033,-0.008560247454171
15:34231753:-,,,,0.0080615544876034,0.0080621698387947,0.0080620527548027,0.008061982079459,0.0080612346908094
16:29667654:+,0.1236160662572927,,0.1236215301674949,0.1236071554180991,0.1236138559870482,0.1236173752090712,0.123614452764996,0.1236176267254749
16:29668564:+,0.2221006837429131,0.2221122501619647,0.2221114359738844,0.2221126315855671,0.2221105692835212,0.2221069411100305,0.2221100980951358,0.2221100134177172
16:29668965:+,0.2369240073600235,0.236927759388468,0.2369159197452863,0.2369211095753623,0.2369195220551143,0.2369218853200401,0.2369230926795859,0.2369245691349228
16:29669000:+,0.08447436541867,0.0844752214569167,0.0844655379526657,0.0844752712060258,0.0844754779403599,0.0844717205832581,0.0844717937530349,0.0844727432053805
16:29669624:+,0.092382751674369,0.0923833835169862,0.0923774582172862,0.0923751218679073,0.0923798676420829,0.0923805201465972,0.0923806021361432,
16:29669981:+,0.0722198742060259,0.0722125954925151,0.0722085605909879,0.0722106335860886,0.0722156936827585,0.0722130987776943,0.0722124035920246,0.072210255322731
16:29670049:+,0.0749526011666628,0.0749602550545718,0.0749582165032269,0.0749645321056913,0.0749529587687288,0.0749597431064908,0.0749616022625218,0.0749558188718491
